,"


name",review_time,review
,Sabiha Sultana,a year ago,Standard pitstop.
,Abhiram Kevees,a year ago,
,Hriday Bhutada,a year ago,
,Shivappa gotyal,a year ago,
,Carmel K Thadathil,a year ago,
,Mala Bhargava,a year ago,Average place for coffee. The cups had less coffee and more ice.
,Saransh Agarwal,a year ago,
,Rony Pinto,a year ago,Ok not soo good
,SHRI RAJ VS,a year ago,
,noon noon,a year ago,NORMALSHOP
,Bopanna M B,a year ago,
,Shreya,a year ago,
,afzal Rock,a year ago,
,Bopanna M B,a year ago,
,lipika mallick,a year ago,
,Dr Deepak Rudramoorthy,a year ago,
,Ramesh KN,a year ago,Nice ambience and plenty of space to relax..items are tad costly though
,Harry Duncan,a year ago,"Tried the Spinach and corn sandwich. Excellent taste no complaints. The Lemom ice tea was also perfect. How ere the issue I had was, the card machine was not working and they did not even have a board stating that the card machine is out of order. They did not tell until the bill was printed."
,Mohd Farid Rahmani,a year ago,
,Truth and Infotainment,a year ago,Nice place good for short office or personal meetings.
,Sher R,a year ago,It's always been one of my favourite coffee joints in B'lore from the good old days till date. The service as always was quite relaxed and you can sit back and enjoy the calmness amongst all the hussle n bussle of the city. They do need to improve on the furniture and ambiance.
,Shiljith Souparnika,a year ago,
,Radha Narasimhan,a year ago,
,Anoop Prakash (Explorer),a year ago,Highly over priced... The slowest service and low quality food...
,B Satyamurthy,a year ago,Nice place for business meeting. Good ambience.
,ishtiyaq bhat,a year ago,
,Anupam Gogoi,a year ago,Good place to have a quick bite
,Abha Sharma,a year ago,Good coffee ...but too much  expensive.
,CS Ganapati Bhat I Company Secretaries,a year ago,
,Vrishin Desai,a year ago,
,Kusum Bhattacharjee,a year ago,
,Nilesh Surkule,a year ago,
,Pankaj Kumar,a year ago,staff was not very active for service
,Sunny Paul Purkayastha,a year ago,
,vijay Narsimha,a year ago,
,Priya Pandey,a year ago,Extremely poor service! A garlic toast was ordered for take away which was packed absolutely burnt black on both sides.  Sad to see no credibility .
,Pawan Shetty,a year ago,"CCD as it’s known is one of the favourite hangouts for people of all ages and professions. Located in almost all the locations across the city it’s a place to relax, unwind and take a quick break with a light snack and a beverage."
,Anjana Sunil,a year ago,"Located at one of the iconic places (Barton Centre) of Bengaluru, overlooking the MG Road metro station is a perfect place to meet friends/family or to have a business conversation over a cuppa. There is ample seating space for big groups too. Cosy and airy at the same time. Friendly staff too. The menu is same as other outlets of CCD."
,VaDi Rj,a year ago,"Good service nice location but not good drinks or food.
Terrible tasting frappes. Not good place for coffees"
,Anwarul Islam,a year ago,Tried Cafe Mocha. It was really good.
,Purnima Varadrajan,a year ago,
,D K,a year ago,"Great coffee , international standard ."
,Heena Tharkar,a year ago,
,mk mk,a year ago,
,Kranthi Kumar Nalam,a year ago,"Nice place for meeting, outdoor though. Limited seating."
,Monish Rao,a year ago,
,Arvind Jayagopal,a year ago,little expensive for normal people.
,Kiran Sidhu,a year ago,
,Amitha Joseph,a year ago,Just about alright.
,Bobby Jose,a year ago,
,vamsi krishna,a year ago,
,Ravichandran B,a year ago,
,Shaik Khalid,a year ago,
,Akash Pradhan,a year ago,
,lava Belur,a year ago,
,Sreelakshmi Viju,a year ago,
,Shijo Thomas,a year ago,
,bindushree ramesh,a year ago,
,Prem kumar,a year ago,
,Shijo Thomas,a year ago,
,Anil Kumar M. G,a year ago,
,Nagarajan P,a year ago,
,Hidayath Hussain,a year ago,
,Vishnu G,a year ago,
,Yashawanth,a year ago,
,Aishwarya Vernekar,a year ago,
,Darshan G,a year ago,Great place to chill..
,Ananda Hani,a year ago,
,Sandeep Vijayan,a year ago,Cool joint.
,Rohini Srinivas,a year ago,
,Nidhin M U,a year ago,"Great place, good ambience and delicious food."
,Venkatesh Desai,a year ago,
,Praveen kumar KV,a year ago,
,prannoy tej,a year ago,"Cheese cake.
Well the location is lovely. Cafe coffee day is all about being everywhere. This one on mg road is pretty good. But maybe some tables need maintenance. Wasn't crowded in the evening on a monday. Was perfect for a conversation."
,Daniel Mariadass,a year ago,
,Lester Rozario,a year ago,The setting is really nice but the quality of coffee is quite pedestrian.
,Sandeep Roy,a year ago,
,Umesh Reddy,a year ago,
,sivaprasad holigi,a year ago,
,Vinay,a year ago,Slow service but it's worth the wait
,Waseem. Shawl.,a year ago,Nice place
,Praveen Chandran,a year ago,
,Angeline Sheeba,a year ago,
,Elangovan Panchatcharam,a year ago,Loved ☕
,Shane Mannas,a year ago,"The worst coffee day outlet, anything you ask them to do they say camera is watching. Ordered for a brownie with ice cream and asked him to put a little chocolate sauce he declined. Dear cameraman watching live. Please be a bit fexible."
,swetha K N,a year ago,Nice open space to sit and enjoy the coffee...
,Aasiya Shahul,a year ago,
,Ramya murali,a year ago,
,Priyanka D. S,a year ago,
,Kalpana B,a year ago,
,Anil Ani,a year ago,
,Shrenik Ashok,a year ago,
,Ramesh Kolanthara,a year ago,
,R Ravikumar,a year ago,
,Arpit Ghosh,a year ago,
,Kamalesh Sekar,a year ago,
,Gopinath S Menon,a year ago,
,Pradeep Gc,a year ago,
,Deepak Porwal,a year ago,Average coffee taste as per price
,Hariharasudan Anandakumar,a year ago,"Worst pastry ever. Completely dried, not at all fresh, feels like eating stone."
,Chaitra Ravi,a year ago,
,gautam kumar,a year ago,Good for hangout.
,Anju ara,a year ago,
,Rakesh Ravindran,a year ago,
,Satyashree Thapa,a year ago,
,Dhananjaya Bhatta,a year ago,"Liked for the place where it is located. Just when you feel like heading to a cafe, you find this!"
,Abdul Ahad,a year ago,
,Sunil Kumar,a year ago,
,Amna khurshid,a year ago,
,Jayakumar Babu,a year ago,Ok
,Nisha Machamma,a year ago,
,Kavi Mathur,a year ago,
,K V N Raju,a year ago,Regular CCD outlet located in heart of the city and in a very busy mg road. Beautiful ambience with good open air seating space.The place is open till late night
,Ram Vish,a year ago,"Lovely location, spacious, decent service..👍👍 …"
,Abhijeet Bhattacharjee,a year ago,
,gavin seatings,a year ago,
,Nishith Pathak,a year ago,
,Lintu P James,a year ago,
,Arul Selvi,a year ago,
,angel anne,a year ago,Excellent place.
,vaishali awaghade,2 years ago,
,joseph prasad,2 years ago,
,Shobha D,2 years ago,
,Komal Mohite,2 years ago,
,adarsh pujar,2 years ago,
,rahul raj,2 years ago,
,Ramya Ramu,2 years ago,
,Mehul Khemka,2 years ago,
,Shashank Gowda,2 years ago,
,Jaganathan Rajagopal,2 years ago,The rate of the expresso blew out and I will never return again.
,Jibi John,2 years ago,
,Mridula Laxman,2 years ago,"Served samosas which were so hard to to eat Over done
Poor service at MG road branch on  28th December 2021 evening 7.30 pm"
,shriya gurnani,2 years ago,
,Hussain Sharieff,2 years ago,
,Dhamodaran Vinod kumar,2 years ago,
,Jagannath D,2 years ago,Ok good
,Sudheer Madhava,2 years ago,Good place to meet people for long discussions. Food and drinks are just okay. Location is special.
,R Divya Tejaswini,2 years ago,
,Jayanth G,2 years ago,
,Rahul Murthy,2 years ago,
,Pushpanjali Gowda,2 years ago,
